"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-46A10.5",0.0315134755139097,0.462286732613514,0.018,0.01,1
"MTMR9",0.0315644293692715,-0.393198723599077,0.135,0.163,1
"RCL1",0.0316107478800796,-0.263010580405557,0.177,0.207,1
"HKR1",0.0317137157908413,-0.357861275226163,0.11,0.137,1
"RP11-195F19.9",0.0317767078922054,0.263246011038979,0.067,0.049,1
"MYEF2",0.0317885172183737,-1.10515740629081,0.016,0.029,1
"KANTR",0.0318048818692135,-0.31698342294839,0.025,0.04,1
"MAPK9",0.0318137549848912,-0.699221632572094,0.038,0.055,1
"ZNF594",0.0318310834074195,-0.7130435501011,0.023,0.038,1
"KCNK6",0.0318342638635957,-0.505023498096471,0.116,0.142,1
"TP53BP1",0.0318388663718385,-0.430082176686769,0.22,0.248,1
"C10orf76",0.0318535254274946,-0.572685236842352,0.067,0.089,1
"MOV10L1",0.0318921124987721,-1.38162887311793,0.009,0.019,1
"ADTRP",0.0319413600755988,-0.740728532118737,0.062,0.083,1
"USP46",0.0319451223429929,-0.368981755251824,0.162,0.192,1
"SEC31B",0.0319474218369343,-1.16753737862574,0.013,0.025,1
"ZMPSTE24",0.0320237612070792,-0.346317791466151,0.288,0.318,1
"RGS3",0.0320980878730788,-0.476075020410653,0.02,0.035,1
"CRISPLD2",0.032109147422665,-0.813860788879499,0.045,0.063,1
"PHAX",0.0321210010745702,-0.337782718493139,0.349,0.373,1
"HRASLS",0.0321241854943262,1.15659791415569,0.02,0.011,1
"KDELR3",0.0321547393437585,1.19136851808815,0.014,0.007,1
"SUMO4",0.0321547393437585,1.36228307588628,0.014,0.007,1
"HAS1",0.0322052771998376,-1.81593684032832,0.017,0.03,1
"PID1",0.0322101587649454,0.939200991600136,0.014,0.007,1
"SNAP91",0.0323769083909373,1.18867045924098,0.014,0.007,1
"MINCR",0.0323775031314337,-0.584084746392059,0.033,0.049,1
"TK2",0.0324287577671061,0.69056895066316,0.041,0.027,1
"RNF217-AS1",0.0324965318060317,0.732983246473315,0.043,0.029,1
"MRPS11",0.0325786898683188,-0.332046108977111,0.17,0.2,1
"NUDT16",0.0326094730869061,-0.458748187153724,0.038,0.056,1
"PLEKHG2",0.0326523299110583,-0.460878146054188,0.083,0.106,1
"DYRK1B",0.0327364237829936,-0.650841840028104,0.035,0.052,1
"SCFD2",0.0327377717792165,-0.517001265973971,0.082,0.105,1
"NADSYN1",0.0327564225948507,-0.290002345490033,0.163,0.194,1
"ZSCAN21",0.0327734625553578,0.584250087720151,0.06,0.043,1
"DESI2",0.0331576464974366,0.281062051605729,0.436,0.404,1
"CNGA1",0.0332000762368239,0.639267770875811,0.048,0.033,1
"CMSS1",0.0332153349534221,-0.444363348103549,0.178,0.206,1
"PHACTR1",0.0332340767763384,-0.970207473777336,0.009,0.019,1
"DNAH7",0.0334761795215673,0.980502443226676,0.011,0.005,1
"ALG5",0.0334942915885959,-0.368963712917166,0.26,0.292,1
"SHF",0.0335317771277051,0.841017164280378,0.02,0.011,1
"ASTE1",0.0335451991460658,-0.422722736346823,0.064,0.086,1
"APOL4",0.033625205982959,-1.69521309131552,0.003,0.01,1
"CAPS",0.033625205982959,-1.65910713365982,0.003,0.01,1
"KIAA1211L",0.0336648751446374,-1.59144839987378,0.003,0.01,1
"IGKV1-5",0.0336648751446374,-1.46638474496123,0.003,0.01,1
"POM121",0.0336740154979856,-0.440800560420208,0.181,0.209,1
"RP11-327F22.1",0.0336847247305013,-1.47416533085577,0.003,0.01,1
"FAF1",0.0337379770072134,-0.615398043711556,0.095,0.119,1
"TRNT1",0.0337480840940017,-0.308942565312305,0.226,0.254,1
"YTHDF3-AS1",0.0337613571755834,-0.775584621485252,0.011,0.022,1
"GEMIN6",0.0337863226095632,0.532414853289677,0.106,0.084,1
"TMEM86A",0.0338239522918994,-1.60200582906469,0.003,0.01,1
"PARD6A",0.0338257505315189,0.453457010115107,0.02,0.011,1
"RPP14",0.0339035884499565,-0.676423433615616,0.111,0.136,1
"TEFM",0.0339298140309468,0.498001933638959,0.185,0.155,1
"PGAM4",0.0339346106554546,0.71136145313188,0.02,0.011,1
"REEP6",0.0339399741021116,-1.48148970718916,0.005,0.013,1
"RFT1",0.0339795441957774,-0.733216053452214,0.055,0.075,1
"PDCD4-AS1",0.0339917774557144,-1.24756784363623,0.005,0.013,1
"HOXD8",0.0340036819443338,-1.05951771632263,0.003,0.01,1
"DACT3",0.0340036819443338,-1.29354543096989,0.003,0.01,1
"UNC5B",0.034016281953174,-0.359383650834118,0.067,0.09,1
"MGAT4B",0.0341997454141006,0.306059468971885,0.107,0.084,1
"ESYT2",0.0342334427512206,-0.367623166921451,0.14,0.168,1
"YJEFN3",0.0342596938249513,-0.288242350618453,0.027,0.042,1
"RP11-1151B14.3",0.0342692050227861,-0.944500057173123,0.005,0.013,1
"ANKRD18B",0.0343188350963386,-1.34122825828433,0.004,0.012,1
"ZNF816-ZNF321P",0.03433643478362,-0.459935111530322,0.009,0.019,1
"UBA5",0.0343550393606841,-0.412699184107231,0.175,0.203,1
"SDF2L1",0.0343752643349689,-0.43272172072554,0.187,0.215,1
"RP11-307C12.13",0.0344045529572288,0.435844021048239,0.02,0.011,1
"ZSCAN20",0.034561948888771,-1.21843932763583,0.004,0.012,1
"SHMT1",0.0345898306036264,-0.505275937270109,0.061,0.083,1
"RNGTT",0.0345927684721796,-0.576052789865168,0.138,0.165,1
"AKNA",0.0346788853509892,-0.328638696135658,0.04,0.058,1
"CTD-2231H16.1",0.034694296813296,0.737308353665818,0.039,0.025,1
"SMOC2",0.0347351267767847,-0.843963023036788,0.066,0.087,1
"WDFY2",0.0347389573621107,-0.366410944418018,0.414,0.44,1
"TAF10",0.0348192781312201,0.460359445360348,0.158,0.132,1
"ATMIN",0.0348903421923699,-0.57357058534319,0.085,0.107,1
"LEO1",0.0349243952454095,-0.326858054841891,0.206,0.236,1
"RAB20",0.0349983156583389,-0.794009584051545,0.044,0.062,1
"POLR3G",0.0350779550341579,-0.640844465253793,0.02,0.034,1
"TMEM209",0.0351663696270007,-0.322534479141265,0.086,0.111,1
"C6orf1",0.0352111616830824,-0.381720256560825,0.129,0.156,1
"PLA2G6",0.0352449139611553,-0.402549477341302,0.053,0.073,1
"ATP6V0E2",0.0352870712465885,0.337622671055021,0.097,0.075,1
"BRINP1",0.0352966653789537,0.275234114417891,0.02,0.011,1
"CKMT2-AS1",0.0352966785198435,0.516194280887135,0.039,0.025,1
"C9orf3",0.0353073484605093,-0.427085903167249,0.479,0.476,1
