"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H1F0",8.66492739977489e-21,0.795470052503819,0.816,0.643,2.05237470391068e-16
"LSM14A",9.06404029294785e-21,0.576078147522551,0.742,0.531,2.14690858378763e-16
"WEE1",9.72378727826864e-21,-1.86558968687786,0.258,0.434,2.30317625473071e-16
"UCHL5",9.86542573665425e-21,0.72340859510617,0.766,0.572,2.33672473998392e-16
"OLIG1",9.88672586490797e-21,2.67226835339441,0.168,0.045,2.3417698883621e-16
"PROSER1",1.00939699124122e-20,1.26893821681062,0.436,0.251,2.39085771345396e-16
"CASC5",1.02540874560455e-20,1.82386323735498,0.175,0.048,2.42878315483893e-16
"PI4KB",1.06017105144694e-20,0.627014515714573,0.691,0.505,2.51112115245721e-16
"ZNF511",1.0652388879152e-20,1.04625548740885,0.36,0.176,2.52312482991593e-16
"KIFC1",1.10743980422767e-20,1.29265495003281,0.211,0.068,2.62308192029367e-16
"DVL2",1.11743815518614e-20,0.891268327327183,0.541,0.314,2.6467640143739e-16
"NOL6",1.13050340430855e-20,0.699938306757866,0.478,0.273,2.67771036344522e-16
"COX10",1.13876358708651e-20,1.30890780484398,0.349,0.174,2.69727543237312e-16
"CTCFL",1.18421861178224e-20,1.98292301914726,0.687,0.437,2.80494020386741e-16
"MTX1",1.19688736268847e-20,0.878894061108566,0.672,0.475,2.83494740726392e-16
"FAM168A",1.22426789368063e-20,0.848335693279142,0.375,0.182,2.89980093297194e-16
"PGD",1.23992178321388e-20,0.911012989562153,0.616,0.437,2.93687873572041e-16
"KLLN",1.24924673870464e-20,-0.480570041539041,0.533,0.274,2.9589658252958e-16
"HPDL",1.28533715000833e-20,1.05611483129182,0.185,0.054,3.04444957350972e-16
"PRCC",1.28700953932573e-20,0.616491902408501,0.71,0.478,3.04841079484692e-16
"ENTPD6",1.29541454299649e-20,-1.23879082197266,0.522,0.637,3.06831888654149e-16
"MXRA8",1.31731923845537e-20,1.53229723030738,0.233,0.083,3.12020234820538e-16
"TCEANC2",1.33482657229128e-20,0.7287929091398,0.552,0.316,3.16167021912912e-16
"NAPRT1",1.34945674950509e-20,0.443776275902558,0.565,0.334,3.19632325687776e-16
"FBXO10",1.37185841236525e-20,1.15534382238912,0.229,0.08,3.24938383552834e-16
"OCA2",1.37927746024271e-20,1.15480883688744,0.291,0.124,3.26695659233087e-16
"ZNF431",1.38730742673303e-20,0.633245946874424,0.636,0.391,3.28597637095987e-16
"U2AF1",1.3882875382463e-20,0.586718345237765,0.841,0.733,3.28829786309017e-16
"SPDYE5",1.39503571381562e-20,0.831285717140473,0.69,0.524,3.30428159174367e-16
"NXN",1.43840445317605e-20,0.343057415398119,0.833,0.57,3.40700478779279e-16
"MYRF",1.45564529764233e-20,1.73447447859027,0.149,0.034,3.44784145199563e-16
"CAMTA2",1.4653795938747e-20,1.01645912795381,0.447,0.241,3.47089810605161e-16
"LSM4",1.489530422951e-20,0.653851942620906,0.787,0.602,3.52810175980174e-16
"PWP2",1.50438216455225e-20,0.899895258512403,0.49,0.289,3.56327959495846e-16
"UPF3A",1.52607196878135e-20,0.69575735030086,0.543,0.321,3.61465406525551e-16
"MPHOSPH10",1.57482633823323e-20,0.874271314230926,0.564,0.374,3.73013366473922e-16
"CCNB1IP1",1.57948518849317e-20,0.749452617742518,0.526,0.32,3.74116861746493e-16
"CDC20",1.59745965602065e-20,1.61696435325052,0.248,0.098,3.78374294125051e-16
"NTHL1",1.60079122195283e-20,0.812475635916318,0.47,0.266,3.79163408831748e-16
"AP3M1",1.60443778141107e-20,0.538423904704291,0.875,0.655,3.80027132905027e-16
"HNRNPD",1.61652570571053e-20,0.56477695837878,0.776,0.585,3.82890278654595e-16
"NNT",1.68404483584047e-20,1.16556713843375,0.592,0.391,3.98882859817173e-16
"ATRAID",1.76157553591054e-20,-0.689601018808382,0.676,0.777,4.17246781435769e-16
"RBMX",1.77639814261222e-20,0.648707597186477,0.87,0.77,4.2075766405913e-16
"HMGN2",1.83175309202522e-20,0.865934550035063,0.943,0.929,4.33869037377093e-16
"MTSS1L",1.89340715188683e-20,1.14365472305381,0.299,0.13,4.48472417995914e-16
"ALDH1B1",1.90597386602983e-20,0.550127174439067,0.788,0.552,4.51448969907825e-16
"BCAT1",1.92343195513418e-20,2.45737431734997,0.286,0.126,4.55584092893083e-16
"TAF11",1.99725172994426e-20,0.933489668271002,0.565,0.364,4.73069044754598e-16
"OLFML2A",2.11725449371575e-20,0.283798667672257,0.773,0.489,5.01492899381512e-16
"ANO1",2.17145494510895e-20,-6.73817514955652,0.006,0.111,5.14330818298506e-16
"C8orf76",2.19593738043645e-20,0.930948891302031,0.392,0.211,5.20129727930178e-16
"CCNB2",2.30001799124785e-20,2.03482769932182,0.25,0.101,5.44782261406965e-16
"NFAT5",2.44236233941745e-20,-1.04888170757641,0.667,0.713,5.78497943714416e-16
"NOA1",2.5008225537e-20,1.20213136415001,0.508,0.319,5.92344830069382e-16
"TARBP2",2.51686637515346e-20,0.644225086100531,0.533,0.323,5.96144969618849e-16
"TOR1AIP2",2.51688333963001e-20,0.529329156447037,0.995,0.972,5.96148987824763e-16
"NEFM",2.51925127193131e-20,4.27518911117319,0.11,0.016,5.96709856269649e-16
"ZNF503-AS1",2.57776102723811e-20,2.8415465558117,0.198,0.065,6.10568476911619e-16
"MCU",2.59126275896132e-20,1.10536044347202,0.261,0.103,6.13766497087579e-16
"AGPAT4",2.63814640987012e-20,3.04112874189641,0.109,0.015,6.24871358641838e-16
"MEIS1",2.65750466382089e-20,0.821668860682999,0.439,0.243,6.29456554672616e-16
"LAMA4",2.7551126946371e-20,-0.977708442037614,0.457,0.619,6.52575992851743e-16
"F3",2.82609832091159e-20,1.52791390938253,0.628,0.353,6.69389648291119e-16
"SAMD9L",2.83061174317256e-20,-1.74070344470554,0.091,0.251,6.70458697487853e-16
"HLA-G",2.88588773335216e-20,-1.68550297681043,0.527,0.574,6.83551368521792e-16
"USP21",2.9930687659225e-20,0.529854517228774,0.44,0.227,7.08938267896404e-16
"MRPL37",3.0616050005967e-20,0.672139382203362,0.728,0.583,7.25171760441333e-16
"STAG3",3.07880625565329e-20,1.93368879647835,0.224,0.081,7.29246049714038e-16
"RTTN",3.11893211194466e-20,1.52059233719848,0.462,0.289,7.38750260035212e-16
"SIGMAR1",3.12603645184158e-20,0.671889655815634,0.716,0.544,7.40432993983197e-16
"CYTH2",3.14212174583635e-20,0.929807620005033,0.653,0.44,7.44242956718799e-16
"C17orf103",3.20627053974322e-20,0.297502364349282,0.697,0.437,7.59437240043579e-16
"FLJ31485",3.22626823364825e-20,0.375883482045685,0.412,0.193,7.64173893821924e-16
"METTL10",3.25409458353901e-20,0.862914613621294,0.358,0.173,7.70764843057049e-16
"EIF2B1",3.28274115287618e-20,1.02277671365291,0.67,0.505,7.77550069470251e-16
"RYR3",3.29343948815691e-20,2.67238353290967,0.12,0.02,7.80084077164846e-16
"S100PBP",3.30583645239955e-20,0.380959967493748,0.663,0.431,7.83020422115358e-16
"UNC13D",3.36797787147548e-20,1.76643288186827,0.218,0.077,7.97739238637682e-16
"POP1",3.38211716424712e-20,1.15564472316798,0.308,0.137,8.01088271523572e-16
"NUTF2",3.44231046838073e-20,0.626074201749751,0.824,0.664,8.15345657540659e-16
"NENF",3.46997295635782e-20,1.36242665884956,0.567,0.404,8.21897794442914e-16
"C19orf54",3.53011936748802e-20,0.43237152093413,0.647,0.397,8.36144073383212e-16
"NFAM1",3.54803087073996e-20,0.257886659129325,0.43,0.211,8.40386592043466e-16
"PTPRR",3.56626653053491e-20,-2.72581586437432,0.018,0.136,8.447058904225e-16
"TMEM255A",3.62991764815576e-20,-1.40757021404144,0.195,0.376,8.59782294142172e-16
"ZNF543",3.68287984744158e-20,0.520816886099364,0.622,0.38,8.72326920665013e-16
"RBM42",3.78769851602793e-20,0.8136047499659,0.647,0.448,8.97154270506375e-16
"CRIP1",3.83446982207043e-20,2.49022094846715,0.196,0.066,9.08232522055602e-16
"HAUS5",3.8629783650363e-20,0.613981039342807,0.744,0.499,9.14985055542497e-16
"SDHAF1",3.87207945661119e-20,1.05950468735116,0.41,0.223,9.17140740092927e-16
"THOC3",3.87436912664212e-20,0.694512617211449,0.465,0.253,9.17683071336452e-16
"NACAP1",3.90418646727194e-20,0.828165493563053,0.269,0.106,9.24745606638031e-16
"CHEK1",4.01982420350858e-20,0.926268047489964,0.562,0.339,9.52135560843042e-16
"SMAD9",4.02203748271128e-20,1.49047202129584,0.476,0.254,9.52659798154993e-16
"DTD2",4.19076504669412e-20,0.32091611974762,0.842,0.584,9.9262460895997e-16
"TRIB1",4.4271222417792e-20,-1.66561711313897,0.255,0.423,1.04860817418782e-15
"RAD51AP1",4.5052229145333e-20,1.61630117514665,0.221,0.081,1.06710709953636e-15
"DEPDC1B",4.60092317777185e-20,1.06994290445038,0.185,0.054,1.08977466388704e-15
"TIPRL",4.62923313020518e-20,0.592762828069492,0.8,0.572,1.0964801592204e-15
"IGSF9",4.6703103009716e-20,3.35387582056436,0.119,0.02,1.10620969788813e-15
"EXOSC6",4.70053386671694e-20,0.519922625399869,0.816,0.567,1.11336845167057e-15
"DROSHA",4.78807944142889e-20,0.614463628916582,0.602,0.401,1.13410449649685e-15
"TRAPPC1",4.83948733804293e-20,0.513584886135602,0.709,0.485,1.14628097088885e-15
"MVP",4.84494829205668e-20,-0.790061066002598,0.407,0.597,1.14757445245654e-15
"DNAJC12",4.87000465876773e-20,2.60548306988648,0.167,0.047,1.15350930347572e-15
"FAM72D",4.89865228121461e-20,1.84906253269125,0.167,0.044,1.16029477932849e-15
"RUNX1",5.11280339768095e-20,-1.29002701642241,0.133,0.305,1.21101861277471e-15
"C10orf32",5.34594751638444e-20,0.433038152296745,0.867,0.656,1.26624112873082e-15
"SRL",5.38454786758187e-20,1.70345770574294,0.473,0.25,1.27538400791544e-15
"CBLB",5.38748910297798e-20,-1.20510091942554,0.332,0.5,1.27608066893136e-15
"FLNA",5.55859723411984e-20,-0.974407600278191,0.759,0.789,1.31660934087363e-15
"STON1",5.68557751553289e-20,1.00598942542253,0.387,0.19,1.34668589032912e-15
"AVPR1A",5.88026631814626e-20,1.0849265721548,0.377,0.178,1.39279988011612e-15
"PLEKHG2",5.97073505807127e-20,1.1177336088505,0.869,0.652,1.41422830585476e-15
"RTKN",6.02178900708306e-20,-1.5102897740332,0.461,0.579,1.42632094421769e-15
"MAST3",6.25313795668087e-20,0.728367500455591,0.679,0.415,1.48111825641943e-15
"NOP58",6.39538624130907e-20,0.659968799785685,0.811,0.702,1.51481118511647e-15
"SRCAP",6.43062464555703e-20,0.851834104643129,0.705,0.562,1.52315775354664e-15
"EXOSC1",6.5982581632019e-20,1.02797936608052,0.405,0.223,1.562863428536e-15
"RTBDN",6.70636163172192e-20,0.673428604410839,0.285,0.114,1.58846881608965e-15
"BCAP29",6.78195422186537e-20,-0.89544645259154,0.513,0.661,1.60637367699103e-15
"RAD51",7.01978736926579e-20,1.02949434606193,0.28,0.118,1.66270683628429e-15
"GRAMD3",7.12520038430366e-20,-0.981834015767728,0.162,0.337,1.68767496302616e-15
"MS4A2",7.18248087983622e-20,-1.67478216005518,0.499,0.254,1.70124242119801e-15
"MSL3P1",7.28944115008594e-20,1.58831123027878,0.154,0.038,1.72657703080936e-15
"TMPO",7.30107923525302e-20,0.908075423144832,0.703,0.516,1.72933362766203e-15
"CLCN5",7.43123103569367e-20,0.70017760482087,0.607,0.37,1.7601613831144e-15
"SEP15",7.65264046380961e-20,-0.598849090939998,0.745,0.827,1.81260442025794e-15
"LZTS2",7.98612038289486e-20,0.966835918919964,0.455,0.261,1.89159247389248e-15
"ICAM4",8.03451085948316e-20,1.45776104009372,0.469,0.238,1.90305424217718e-15
"NPFFR2",8.07242186315572e-20,1.06408819658172,0.503,0.27,1.91203384250706e-15
"ELK3",8.09985749125572e-20,-1.38150190580845,0.251,0.415,1.91853224537883e-15
"FAM189B",8.16871571144458e-20,0.821174410912705,0.262,0.105,1.93484200341276e-15
"LIF",8.28446205113062e-20,-5.42421924140169,0.039,0.166,1.9622576814308e-15
"SAA1",8.29222853018321e-20,-10.9601854170523,0.002,0.101,1.96409724965919e-15
"EXOSC4",8.44130375847319e-20,0.586690944352088,0.767,0.579,1.99940720823196e-15
"TPCN1",8.67537717406474e-20,-1.24704873066548,0.355,0.513,2.05484983744897e-15
"DNAJA1",8.85451463451081e-20,0.555340197788158,0.891,0.817,2.09728033633023e-15
"HOXC9",9.09766409490153e-20,1.50380452904834,0.292,0.129,2.15487271751838e-15
"POLR1E",9.16291472766328e-20,1.03191699647734,0.434,0.248,2.17032798239432e-15
"GATA2",9.25263919260421e-20,3.55487297120663,0.122,0.023,2.19158011916023e-15
"PLOD3",9.29754658367598e-20,-0.63600899740976,0.672,0.777,2.20221688380949e-15
"ADCK3",9.31361742716992e-20,0.799582952381619,0.505,0.303,2.20602342379947e-15
"MYH10",9.38036150673946e-20,0.807658654535803,0.659,0.489,2.22183242648631e-15
"NDRG1",9.7729867108934e-20,-1.45992434726234,0.365,0.517,2.31482963234221e-15
"TRMT5",1.00348582219875e-19,0.351609563322158,0.635,0.371,2.37685651845996e-15
"DDA1",1.01291471736218e-19,0.501257096204729,0.827,0.592,2.39918979954406e-15
"DERL2",1.02864455885501e-19,0.877239092229563,0.526,0.313,2.43644750210398e-15
"C11orf92",1.03540305777007e-19,0.314474928893376,0.538,0.284,2.45245568263418e-15
"RTN1",1.06985664006843e-19,4.36752678767695,0.108,0.016,2.53406243766609e-15
"BLM",1.08231470544615e-19,1.42746930409283,0.25,0.099,2.56357061131974e-15
"PKLR",1.08364039275007e-19,1.95883973346745,0.172,0.049,2.56671063426781e-15
"ZNF668",1.0978552527713e-19,1.25119478163094,0.288,0.127,2.60037995171409e-15
"MEGF8",1.10312587204575e-19,0.604901885606105,0.581,0.36,2.61286394052757e-15
"TPM3",1.11245935400045e-19,0.393988849557575,0.995,0.985,2.63497122588547e-15
"PRR3",1.11796837998358e-19,1.34893431318437,0.368,0.192,2.64801990482912e-15
"LOC92249",1.12450698628701e-19,0.891874099238418,0.332,0.158,2.6635072477194e-15
"CDIP1",1.17690597116907e-19,0.252093799038366,0.49,0.26,2.78761948331106e-15
"XXYLT1",1.18153880787322e-19,1.49214878397506,0.29,0.127,2.7985928203285e-15
"PDS5B",1.19722670806157e-19,0.919117409029147,0.59,0.391,2.83575118071463e-15
"FAM126A",1.20117094672486e-19,1.09936501998509,0.527,0.345,2.84509350441251e-15
"OLA1",1.22182037834901e-19,0.725580769392906,0.865,0.712,2.89400374815746e-15
"POLR3A",1.27275067850569e-19,0.874546642159345,0.52,0.318,3.01463725710857e-15
"LOC284276",1.30180408929699e-19,0.545361290629311,0.526,0.276,3.08345316590886e-15
"LOC729683",1.30506285155236e-19,1.20252161103477,0.312,0.141,3.09117187018692e-15
"BFSP1",1.3123839233024e-19,-1.85893900892696,0.064,0.208,3.10851256073406e-15
"KCNQ5",1.33318479282094e-19,0.819139738718066,0.164,0.043,3.15778150027568e-15
"RFPL1-AS1",1.36447362639072e-19,0.597956924743671,0.712,0.449,3.23189223146907e-15
"DDX27",1.3667344798232e-19,0.840476423809849,0.718,0.558,3.23724728890924e-15
"EMC6",1.3740388742004e-19,0.80572449219819,0.553,0.355,3.25454847743107e-15
"ELP5",1.40152265910721e-19,0.723737608958336,0.556,0.328,3.31964657036134e-15
"C11orf75",1.40836422103168e-19,2.63268647645694,0.159,0.042,3.33585149393564e-15
"FLJ12825",1.47069308405083e-19,-0.427771327612291,0.488,0.249,3.48348363888279e-15
"ARID1B",1.48181136965065e-19,0.633792853473025,0.611,0.379,3.50981841015453e-15
"C1orf54",1.51148433576347e-19,1.88544576505354,0.162,0.044,3.58010179768936e-15
"TRAF4",1.52539853358328e-19,0.270811426078664,0.57,0.315,3.61305896664536e-15
"EGLN2",1.5772810459148e-19,0.547581119527423,0.622,0.407,3.73594788535379e-15
"SEC23IP",1.65694678105592e-19,0.902147331251891,0.754,0.515,3.92464414560906e-15
"ZNF473",1.6846632579841e-19,0.918164714386597,0.247,0.097,3.99029339286114e-15
"RD3",1.71204673517838e-19,0.534667562197461,0.355,0.161,4.05515389694352e-15
"DNAJC9",1.79005502785735e-19,1.09120901336176,0.433,0.255,4.23992433898293e-15
"LONP2",1.80232821334933e-19,-0.948251798276996,0.795,0.842,4.26899460613921e-15
"GTF2H2C",1.81080077170075e-19,0.33980257917866,0.775,0.52,4.28906270785039e-15
"IER3",1.83131255185538e-19,-1.53794832646589,0.417,0.557,4.33764691032464e-15
"HUNK",1.83320037177285e-19,0.662126262462207,0.653,0.392,4.34211840058117e-15
"PSMG3",1.85738034066889e-19,0.70569823029459,0.605,0.406,4.39939107490832e-15
"LOC388796",1.8908826009793e-19,0.537014704375831,0.584,0.365,4.47874452867957e-15
"H2AFY",1.93652679157791e-19,1.06320600475699,0.659,0.464,4.58685735853144e-15
"MFSD4",1.9895844508802e-19,0.603906048713456,0.458,0.239,4.71252973035485e-15
"PCBP2",2.0198813607114e-19,0.555366880746795,0.92,0.844,4.78429099098102e-15
"MEX3B",2.13381863371367e-19,1.70247420022288,0.119,0.021,5.0541628158142e-15
"GEM",2.23224514811836e-19,-2.35640408352701,0.082,0.23,5.28729585783315e-15
"EFNB1",2.23353734641356e-19,1.62795382216428,0.159,0.042,5.29035655871516e-15
"MRPS10",2.26505120538238e-19,0.589105385946301,0.796,0.594,5.36500028506871e-15
"FNDC3B",2.32371979675405e-19,-1.54372937730981,0.333,0.478,5.50396271059164e-15
"SYNPO",2.33569633234103e-19,1.98481755031014,0.287,0.131,5.53233033278297e-15
"CYB5R2",2.33873141330749e-19,1.10868465912039,0.177,0.052,5.53951922556013e-15
"BANP",2.36219989464164e-19,1.10470805325664,0.402,0.219,5.59510667044818e-15
"ENO3",2.36523090722662e-19,2.44105355840961,0.179,0.056,5.60228592685697e-15
"CHD1L",2.45958381947014e-19,0.725538569426846,0.721,0.571,5.82577023479698e-15
"PCDHB19P",2.46857429678479e-19,0.864531058960523,0.352,0.16,5.84706507936446e-15
"ZG16",2.50660868444069e-19,0.568848097830737,0.291,0.118,5.93715332996622e-15
"CALN1",2.53501774770595e-19,0.503841591933757,0.482,0.25,6.0044430372163e-15
"TUBA8",2.56398744027688e-19,3.64759512793845,0.127,0.026,6.07306065103982e-15
"PRKAR2B",2.56755015750211e-19,-2.05642258897286,0.055,0.192,6.08149930305949e-15
"KIF20A",2.56799623503263e-19,1.95406674481187,0.187,0.06,6.08255588229829e-15
"DIEXF",2.56823834334292e-19,0.609378337801859,0.682,0.46,6.08312934004205e-15
"MRGPRX3",2.57409460391197e-19,2.81938419080177,0.337,0.157,6.09700047882589e-15
"SMARCB1",2.6149995822177e-19,0.654229170174725,0.768,0.595,6.19388801044084e-15
"DCDC2",2.65220194903917e-19,1.04111415462324,0.389,0.191,6.28200553649417e-15
"MYOZ3",2.65335572115387e-19,0.938905998545994,0.421,0.205,6.28473836112507e-15
"USP49",2.69468887857708e-19,0.533366222011186,0.585,0.348,6.38264007779766e-15
"FLNC",2.71469102692677e-19,1.89736713123897,0.125,0.024,6.43001716637874e-15
"NBPF1",2.751929291035e-19,0.435419323286263,0.692,0.457,6.5182197187455e-15
"LCOR",2.77967823292024e-19,0.634006520581163,0.376,0.184,6.58394586249489e-15
"SELENBP1",2.7988979915001e-19,0.997770992506817,0.549,0.372,6.62946978266713e-15
"DPYSL5",2.98053579591053e-19,0.689787287658308,0.572,0.318,7.05969708619369e-15
"RPL9",2.99150928494683e-19,0.297093532657384,0.987,0.993,7.08568889232506e-15
"COG2",3.11131313879831e-19,0.780752961828699,0.562,0.369,7.36945630055768e-15
"MLLT4-AS1",3.1312735461006e-19,1.16195146776306,0.253,0.097,7.41673452129388e-15
"MT1F",3.14686933413087e-19,-1.72470809375799,0.104,0.261,7.45367470482238e-15
"STARD10",3.15670986110448e-19,0.719755475703275,0.322,0.151,7.47698297701207e-15
"ALKBH2",3.26173268327141e-19,1.11617066906948,0.476,0.294,7.72574003359666e-15
"BUB1B",3.3337486135701e-19,1.9967484784734,0.189,0.061,7.89631696610215e-15
"VOPP1",3.41850404499737e-19,1.83017885701733,0.144,0.034,8.09706868098078e-15
"PCGF6",3.43128533641641e-19,1.21927857110533,0.242,0.096,8.1273424478359e-15
"APOBEC3G",3.46022181871629e-19,-1.75761853251426,0.139,0.302,8.19588139981139e-15
"STAR",3.56010547535659e-19,0.259266754381506,0.482,0.248,8.43246582892961e-15
"HDGF",3.571610619019e-19,0.924669822315962,0.639,0.482,8.4597169122084e-15
"CAP2",3.64693036234641e-19,1.923901566507,0.227,0.086,8.63811925625371e-15
"ROPN1B",3.65073822811843e-19,-1.03866230278315,0.344,0.52,8.64713856712131e-15
"FIBP",3.67678640268327e-19,0.677275573724827,0.664,0.471,8.7088362733956e-15
"ST6GALNAC2",3.67862962460964e-19,-1.18737877167009,0.333,0.51,8.71320212885038e-15
"EIF5B",3.70655462908274e-19,0.671001023045101,0.823,0.727,8.77934529444539e-15
"E2F2",3.77933408137313e-19,1.56485975431962,0.501,0.273,8.9517307051404e-15
"MTAP",3.78459193965627e-19,0.691682180113801,0.754,0.526,8.96418446826984e-15
"FOXM1",3.81265889815936e-19,1.42903131593438,0.297,0.137,9.03066386618027e-15
"FGF1",3.83825563482803e-19,-2.42640298509916,0.047,0.179,9.09129229665368e-15
"AVL9",3.84055056874744e-19,0.822345273207717,0.558,0.382,9.09672807713518e-15
"LAMC2",3.97870447718356e-19,0.552223726200252,0.425,0.213,9.42395942465698e-15
"PRPF31",4.10827995728113e-19,0.55736196069274,0.621,0.412,9.7308719068161e-15
"CHRNB4",4.1502660931169e-19,4.12100519334147,0.137,0.032,9.83032026815668e-15
"LOC729177",4.20511098250002e-19,1.08488439808171,0.158,0.04,9.96022587314955e-15
"FGFR2",4.22214834199515e-19,0.407222452506622,0.552,0.296,1.00005805628497e-14
"CASP14",4.28295744448158e-19,0.318802286374231,0.309,0.132,1.01446130029991e-14
"LBR",4.38549292888179e-19,0.891211307854001,0.375,0.187,1.03874785513494e-14
"MAP4K1",4.62994330811234e-19,1.72837357475374,0.195,0.065,1.09664837195949e-14
"ANKRD30BP2",4.64960756445457e-19,-0.303238925773042,0.592,0.323,1.10130604771671e-14
"LXN",4.68112487947942e-19,-3.32548568825704,0.023,0.137,1.1087712389535e-14
"RBBP9",4.9020662120622e-19,0.584809790878429,0.68,0.425,1.16110340298905e-14
"KIAA1551",5.06712901926957e-19,-1.38171752690769,0.378,0.523,1.20020017950419e-14
"PES1",5.10845629495002e-19,0.580742104654518,0.657,0.43,1.20998895802186e-14
"CDAN1",5.15761065811777e-19,0.275398686648948,0.408,0.199,1.22163166048177e-14
"DDX49",5.18273413922967e-19,0.915707548766823,0.545,0.36,1.22758240821794e-14
"LDHB",5.34322680782376e-19,0.561771747000919,0.972,0.965,1.26559670170114e-14
"TRERF1",5.44388151268458e-19,1.96004414526015,0.159,0.043,1.28943777509447e-14
"TIPIN",5.59711733493335e-19,1.3672019971646,0.263,0.113,1.32573321195231e-14
"LEPREL2",5.66260800108801e-19,1.28214825796671,0.139,0.032,1.34124533113771e-14
"IRF4",5.74643676963632e-19,-0.974641724058932,0.348,0.527,1.36110101325606e-14
"TRIAP1",5.79537221533213e-19,0.700825931210463,0.473,0.281,1.37269186292357e-14
"ATP6V1E1",5.83291431815841e-19,-0.746124907330344,0.716,0.793,1.381584085399e-14
"GARNL3",5.89058146859021e-19,1.73025772276866,0.224,0.085,1.39524312665028e-14
"STK38L",6.1499361463161e-19,0.913043220917157,0.272,0.114,1.45667387561643e-14
"NAV1",6.15241483369501e-19,1.22528672826937,0.65,0.465,1.457260977509e-14
"FAM204A",6.27081698304994e-19,0.806985064955402,0.605,0.404,1.48530571060521e-14
"WWC1",6.36706493955436e-19,0.293057962310731,0.577,0.319,1.50810300158285e-14
"LOC100996291",6.3799602034644e-19,0.458047081842742,0.661,0.407,1.51115737379258e-14
"ROBO3",6.41880069771595e-19,1.96791431498408,0.2,0.07,1.520357133261e-14
"CES1",6.43080860555423e-19,1.67166645537067,0.104,0.015,1.52320132631158e-14
"ENOSF1",6.44880966856936e-19,0.501719290849575,0.726,0.495,1.52746505809734e-14
"MTRNR2L1",6.53979343261215e-19,-0.498461539867907,0.965,0.987,1.54901547244851e-14
"TIMM17A",6.60600504162548e-19,0.549450652933801,0.738,0.566,1.56469835415941e-14
"SKA1",6.82021537863887e-19,0.607128563876087,0.875,0.699,1.6154362145844e-14
"PUSL1",6.82422723652536e-19,0.925457501278793,0.286,0.124,1.6163864632434e-14
"PRKG1",6.82711436248839e-19,2.4996486069075,0.143,0.034,1.617070307899e-14
"SHROOM3",7.12806787621737e-19,1.35060935375414,0.314,0.139,1.68835415716085e-14
"CD99",7.20934203270859e-19,-0.489918699207494,0.704,0.895,1.70760475386736e-14
"GREM2",7.23788980172982e-19,1.21101784867168,0.152,0.039,1.71436657843772e-14
"LMNA",7.32042670878584e-19,-0.619282771895861,0.842,0.935,1.73391627024302e-14
"LOC100126784",7.46931245958586e-19,-1.37717940150043,0.384,0.543,1.76918134917751e-14
"CT49",7.49110444464664e-19,1.10442760656915,0.211,0.073,1.774342998759e-14
"HS6ST1",7.61891509865197e-19,1.59027596895897,0.189,0.063,1.8046162302667e-14
"TOMM22",7.63304189782836e-19,0.426277144646068,0.855,0.743,1.80796230391963e-14
"ARAP2",7.67401819080316e-19,-2.27304953331226,0.053,0.189,1.81766794867364e-14
"IGSF8",7.67611951454129e-19,-1.08695089097117,0.6,0.712,1.81816566821425e-14
"LOC650226",7.87912524050814e-19,1.63838301022488,0.176,0.054,1.86624960446676e-14
"CCDC74B-AS1",7.94231980405255e-19,0.344041509158916,0.585,0.346,1.88121786878789e-14
"MT1M",8.02943555068028e-19,-2.95059200443389,0.04,0.165,1.90185210453413e-14
"KIAA0040",8.30890827774876e-19,-2.97282740815721,0.045,0.171,1.96804801466757e-14
"TRIM27",8.68530906263342e-19,0.658624267401601,0.697,0.495,2.05720230457535e-14
"WAPAL",8.91048619630296e-19,0.469346708148484,0.52,0.305,2.11053776045632e-14
"MAP1LC3C",9.12331432341401e-19,0.337732047419238,0.796,0.56,2.16094823064384e-14
"ADPRM",9.19046944708361e-19,1.16544470009317,0.273,0.116,2.17685459323622e-14
"CENPW",9.23383619582086e-19,1.75823484259758,0.287,0.137,2.18712644134213e-14
"FTH1",9.34619729012497e-19,-0.40646801803079,0.998,1,2.213740290139e-14
"DIS3L",9.52021874708252e-19,0.700624123299753,0.816,0.575,2.25495901243396e-14
"HAPLN1",9.67199947912285e-19,-8.29344636529079,0.005,0.101,2.29090979662504e-14
"ONECUT2",9.83594122386545e-19,2.91039802469406,0.11,0.018,2.32974103828477e-14
"TCF3",9.9504506722204e-19,1.25730520005352,0.377,0.203,2.35686374622212e-14
"CENPO",9.9800927739982e-19,1.60963909574442,0.259,0.11,2.36388477444921e-14
"ZNF566",9.99341513790509e-19,0.950366657414774,0.739,0.476,2.3670403095642e-14
"DDIT4",1.06925769725373e-18,-0.815998113897398,0.685,0.771,2.53264378171518e-14
"SPON1",1.12333302539145e-18,2.49392871931133,0.138,0.033,2.66072660394219e-14
"RARRES2",1.17617612989783e-18,2.15626456302992,0.178,0.054,2.78589078127599e-14
"IQGAP2",1.19857014390826e-18,1.9766593236539,0.176,0.054,2.8389332428611e-14
"FAM105A",1.20590684320332e-18,2.353202753165,0.262,0.109,2.85631094881137e-14
"SURF2",1.21312818470268e-18,1.16281071124841,0.421,0.241,2.87341541828676e-14
"IL12RB2",1.24935011286264e-18,-2.26207225141737,0.152,0.309,2.95921067732645e-14
