"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL41",1.26034370541221e-211,-2.3144047490385,0.955,1,2.687556917421e-207
"RPS26",6.06011506764777e-186,-2.10407581367641,0.877,0.998,1.29225893702521e-181
"RPL36",2.37459285828918e-162,-1.65477213642295,0.949,0.998,5.06358181101585e-158
"RPS28",1.48378376539376e-150,-1.30044712796162,0.955,1,3.16402050132566e-146
"BRI3",2.03817041945628e-143,-3.87239226275697,0.436,0.867,4.34619460244856e-139
"ATP5D",3.10982787636374e-141,-2.39078203528107,0.6,0.912,6.63139696355804e-137
"TCEB2",5.17741387315075e-139,-1.61584936286775,0.835,0.983,1.10403173431067e-134
"ATP5E",1.65987774761562e-135,-1.41039479510647,0.898,0.998,3.53952330901555e-131
"ATP5I",6.807402626528e-133,-2.3194775382768,0.744,0.949,1.45161053608083e-128
"RPS5",3.46569306025619e-130,-1.33426587241912,0.934,0.993,7.39024388169029e-126
"RPL35",8.05945755803371e-130,-1.19195247062958,0.919,0.997,1.71859872967511e-125
"RPS15",6.53420407396033e-129,-1.12656921015119,0.962,0.999,1.3933536767313e-124
"SDS",6.52901591342549e-127,6.02850939037395,0.519,0.023,1.39224735337885e-122
"CALD1",9.81171322316626e-126,2.25263188937829,0.881,0.418,2.09224972770797e-121
"POLR2J3",2.75476174679354e-124,3.38541343147299,0.824,0.247,5.87425394886254e-120
"UGT2B15",3.61158899969752e-122,3.83434478486767,0.562,0.041,7.701352382955e-118
"RPS29",2.95294351351568e-121,-1.42416523384979,0.884,0.996,6.29685674822083e-117
"CSTB",3.21271036864806e-120,-2.72950667357419,0.684,0.921,6.85078359010511e-116
"HRG",2.46626933583492e-119,5.84778683476481,0.511,0.032,5.25907273173438e-115
"LIPC",3.68752166958399e-119,5.58839962347651,0.489,0.018,7.8632712082209e-115
"RAC1",1.37841842048807e-117,-2.42357523375394,0.663,0.891,2.93933943984877e-113
"CP",2.3075580471459e-116,2.88121502830216,0.79,0.229,4.92063677973392e-112
"EPHX1",1.20217817173175e-115,2.82240958544081,0.737,0.186,2.56352473340078e-111
"SERPINC1",1.47307650001397e-113,4.80934946163027,0.517,0.041,3.14118832862978e-109
"HSP90AA1",2.94450090033471e-113,1.61234196051074,0.97,0.856,6.27885371987373e-109
"TFF2",5.03954339319744e-109,-1.49487352386956,0.047,0.69,1.07463223316542e-104
"CYP17A1",5.87929578751774e-109,7.60903634898392,0.419,0.004,1.25370103373028e-104
"COX7A2",1.20171734553218e-108,-1.83083109805332,0.758,0.92,2.56254206761282e-104
"ALDOB",1.05241480761011e-107,5.45253023006574,0.508,0.051,2.24416933574781e-103
"TAT",9.97668356268451e-107,5.47561294408685,0.468,0.029,2.12742800290685e-102
"LINC01485",3.16280363754048e-106,6.78554304271214,0.434,0.014,6.74436247669133e-102
"RPL28",3.28453794837371e-106,-1.1867832501742,0.962,0.997,7.00394872111211e-102
"UQCR11",7.01171006913441e-106,-1.50259510485522,0.818,0.96,1.49517705514222e-101
"ACSM2A",1.26064078746098e-105,5.44997744226273,0.456,0.025,2.6881904151818e-101
"RPS15A",3.68886960696345e-105,-1.48013416099213,0.962,0.995,7.86614554988887e-101
"C4BPA",2.07377245046279e-104,2.47136091937607,0.627,0.095,4.42211237336685e-100
"SEC61G",5.91779626244367e-104,-1.53726234945885,0.814,0.969,1.26191087500349e-99
"TMEM176B",3.829696224161e-102,2.07055113433822,0.835,0.335,8.16644422840091e-98
"VIM",4.72491714667539e-102,4.01490812332054,0.576,0.087,1.00754133235706e-97
"C3",1.11376458799196e-101,1.64123490433426,0.934,0.55,2.37499160743404e-97
"SLC17A4",1.00058106605333e-100,4.63375390605303,0.456,0.029,2.13363906525212e-96
"RPL12",1.27192888319111e-100,-1.24962695691042,0.939,0.992,2.71226115051673e-96
"ITIH1",1.73314228716076e-100,4.05140853821107,0.504,0.053,3.6957526131416e-96
"FGA",2.32115826337008e-100,2.74206186455309,0.773,0.318,4.94963788081035e-96
"POLR2L",3.19052717841802e-99,-1.46143573185871,0.797,0.953,6.80348015525858e-95
"ANGPTL3",1.28720780742652e-98,3.70362000173448,0.472,0.035,2.7448419285563e-94
"MALAT1",2.11437514478525e-97,1.85827627577479,0.998,0.969,4.50869355874006e-93
"CES1",2.62198676312309e-97,2.15832319101215,0.697,0.202,5.59112457368367e-93
"UBB",4.75696748526255e-97,1.91893700989858,0.911,0.821,1.01437574655739e-92
"ZBTB16",4.84725559925574e-97,6.91244769068192,0.384,0.006,1.03362878398529e-92
"RPL32",1.75354823090536e-96,-1.07128535566454,0.962,0.997,3.73926624758259e-92
"RPL36A",3.08090698725067e-96,-1.92828426960287,0.754,0.94,6.56972605961332e-92
"HBB",3.39166549054136e-96,-4.64221180540984,0.044,0.615,7.23238749203041e-92
"RPS12",2.90221639030577e-95,-1.24612206466336,0.972,0.998,6.18868623068802e-91
"HSP90AB1",4.39236351195595e-95,1.48154312726908,0.955,0.852,9.36627595289486e-91
"CHCHD10",1.41515464538193e-94,-3.02712908590001,0.479,0.809,3.01767576581243e-90
"NENF",1.63118866298047e-94,-2.64432683762697,0.294,0.764,3.47834670493956e-90
"A1BG",2.22655965685241e-94,3.50691760654448,0.542,0.088,4.74791581227209e-90
"CFH",5.91203182107934e-94,2.13433429839569,0.79,0.352,1.26068166552696e-89
"IGSF23",8.11055921509079e-94,6.71339323118689,0.39,0.012,1.72949564702596e-89
"GSTA1",4.83645416701059e-93,3.52379294721786,0.473,0.044,1.03132548657334e-88
"FGG",6.73452707983965e-93,2.48729164980294,0.758,0.316,1.43607055450501e-88
"RPL37A",2.0096385282028e-92,-1.07144939604828,0.953,1,4.28535319753964e-88
"HPD",2.61906626882186e-92,3.78729038651398,0.441,0.031,5.58489691163574e-88
"TMEM176A",4.97427072117124e-92,1.99385542235254,0.812,0.322,1.06071348858256e-87
"FTCD",1.05545394888702e-91,4.31207549609974,0.422,0.027,2.25065000060668e-87
"ALDH1A1",1.43446806905349e-91,2.33195322037141,0.646,0.149,3.05885971044967e-87
"HBA2",1.91873867826025e-91,-4.11256488530769,0.062,0.609,4.09151835752216e-87
"GAPDH",6.78744679227495e-91,-1.42141559888706,0.947,0.992,1.44735515398471e-86
"RPS14",1.66397796821369e-90,-1.03196104953719,0.985,0.999,3.54826661941887e-86
"MDK",5.84514597961342e-90,-2.56718166974643,0.39,0.778,1.24641892869277e-85
"CD14",6.6644692436233e-90,3.88890514128618,0.456,0.044,1.42113142151023e-85
"TMED2",7.04989434873434e-90,-1.88764375507261,0.684,0.906,1.50331947092411e-85
"RPL38",7.26523362065295e-90,-0.978397462801261,0.919,0.992,1.54923841726804e-85
"ACSM2B",7.39278610122946e-90,4.19656110785208,0.438,0.037,1.57643770822617e-85
"TMA7",1.83573699549921e-89,-1.45566921406709,0.769,0.93,3.91452556920252e-85
"HGFAC",2.64520787977857e-89,9.64962843958587,0.341,0,5.64064128283983e-85
"MYL9",7.40924504424801e-89,4.03065830261199,0.419,0.026,1.57994741323545e-84
"SLC22A1",8.59366982717671e-89,3.56157963831122,0.438,0.034,1.83251415394716e-84
"RPLP2",8.88754977630765e-89,-1.24304374916209,0.977,1,1.89518111429984e-84
"HSD17B6",2.55751901984879e-88,2.73330122072143,0.458,0.04,5.45365355792556e-84
"LINC00844",3.48783576892061e-87,5.74546690798144,0.36,0.009,7.43746099364631e-83
"LYZ",6.08836070395508e-87,-3.24467644383066,0.265,0.72,1.29828203651138e-82
"ADH1B",7.74685525025413e-87,3.46945008129346,0.419,0.03,1.65193941356419e-82
"TPM2",6.52650253334826e-86,3.56259110157589,0.458,0.047,1.39171140021118e-81
"FKBP5",1.13168051172801e-85,3.13834949590621,0.5,0.068,2.4131955232088e-81
"BAAT",2.16169455395757e-85,3.15420437097182,0.597,0.15,4.60959746685912e-81
"LGALS1",3.30058506138801e-85,-1.98700739781053,0.61,0.913,7.03816758490379e-81
"RARRES2",5.21523655394399e-85,1.89615955547443,0.822,0.428,1.11209704276302e-80
"MAL2",5.88424673699041e-85,-3.38838262227943,0.239,0.688,1.25475677419583e-80
"MRC1",1.30983006155573e-84,7.27783443008435,0.333,0.003,2.79308162326144e-80
"UBL5",4.18968278008348e-84,-1.16919849698497,0.782,0.949,8.93407956025001e-80
"CYP2D6",4.31424749504477e-84,4.49380685403752,0.473,0.077,9.19970135843347e-80
"PCK1",5.75102370548665e-84,5.03192932243356,0.381,0.021,1.22634829495797e-79
"PPDPF",7.817933079819e-84,-1.38275001342243,0.831,0.955,1.6670960499406e-79
"PLG",2.7329537400355e-83,3.31271382456448,0.428,0.038,5.82775055525171e-79
"C12orf75",4.10192321556468e-83,-2.80304919893003,0.35,0.753,8.74694106487012e-79
"ANG",8.9309697784796e-83,3.59253260604088,0.669,0.244,1.90443999556299e-78
"CDHR5",1.46551747130859e-82,3.84874612358987,0.411,0.033,3.12506945581844e-78
"RPS21",4.72820660614967e-82,-0.946205456131926,0.922,0.993,1.00824277669536e-77
"MASP2",1.58870225089154e-81,3.62018446934903,0.424,0.042,3.38774867980112e-77
"PPP1R14B",2.60755394625133e-81,-3.16512288388952,0.259,0.674,5.56034803498633e-77
"GPLD1",4.14776507450071e-81,5.36603597846812,0.347,0.011,8.84469424486531e-77
"HSD17B13",1.1064815675065e-80,4.70521762395862,0.381,0.027,2.35946129455085e-76
"RPS19",1.18649197295791e-80,-0.911293732808342,0.985,0.998,2.53007548313545e-76
"LINC01554",3.51340308386516e-79,6.38219092721515,0.318,0.004,7.49198073603407e-75
"GLYATL1",3.53747291142627e-79,4.41407649868692,0.366,0.02,7.54330723632537e-75
"SH3BGRL3",6.41811437665666e-79,-2.28041181080921,0.661,0.84,1.36859870967827e-74
"PFN1",1.44733174592655e-78,-1.27386522772763,0.862,0.962,3.08629021501377e-74
"RPL15",2.53174533710356e-78,-0.933535403784334,0.953,0.993,5.39869375683963e-74
"ADH1C",4.37787846956528e-78,3.82213190518612,0.39,0.031,9.33538804850101e-74
"SYNGR2",6.04166571391603e-78,-2.16593319599819,0.449,0.765,1.28832479683545e-73
"HFE2",6.83092168101169e-77,4.48227126361819,0.347,0.016,1.45662573925893e-72
"CES2",7.93803598062103e-77,3.28806163186796,0.536,0.13,1.69270679250763e-72
"ATP5J2",1.02580662297312e-76,-1.83661770812862,0.809,0.941,2.18743004282789e-72
"ITIH3",2.74527783090387e-76,3.12203819085401,0.441,0.06,5.85403044661942e-72
"RPS4X",5.84460420723314e-76,-0.968265605856189,0.938,0.99,1.24630340115039e-71
"C2",1.54384462686069e-75,2.81898272646991,0.642,0.231,3.29209428231773e-71
"PIK3R3",3.18784097796706e-75,5.10466621134125,0.333,0.014,6.79775210141696e-71
"HIST1H1C",4.50373626384576e-75,2.19523792504172,0.686,0.244,9.6037672090247e-71
"SERPING1",1.22951450153608e-74,1.98848833611438,0.784,0.396,2.62181672307554e-70
"MIF",1.99120353755822e-74,-1.67209155049777,0.748,0.902,4.24604242348915e-70
"ALDOA",2.41306835051698e-74,-1.42521393052887,0.746,0.93,5.14562695064241e-70
"C4orf48",2.81532324128709e-74,-2.69293616070718,0.29,0.699,6.00339527972059e-70
"RPL13A",8.74279202663722e-74,-0.963499680818551,0.992,0.999,1.86431297176012e-69
"CYP2A6",3.03689831707642e-73,2.9518920934023,0.39,0.036,6.47588197133375e-69
"DNAJA1",3.05906048391547e-73,1.96386815285987,0.811,0.448,6.52314057590135e-69
"CFI",5.18574752140129e-73,2.09375839958591,0.619,0.179,1.10580880146361e-68
"LEAP2",1.19072173020966e-72,2.62645046229169,0.547,0.128,2.53909501749908e-68
"RPS3",5.72819773292886e-72,-1.13777061230565,0.936,0.995,1.22148088456975e-67
"RPS6",8.20346061211465e-72,-1.03917724793226,0.962,0.997,1.74930594092733e-67
"FAM99A",1.25698095979112e-71,3.93324928655818,0.384,0.043,2.68038619865858e-67
"DCDC2",1.35721369802708e-71,2.39058604998018,0.475,0.078,2.89412248967295e-67
"RPS27",3.53924441692538e-71,-0.903424284731917,0.972,0.999,7.54708479465168e-67
"HAO1",4.49188367680757e-71,3.95834360600952,0.348,0.025,9.57849275242447e-67
"HIST1H2BD",4.94279448634262e-71,2.83153928358618,0.436,0.06,1.0540014962677e-66
"ALDH1L1",5.60143040880246e-71,3.21687152676956,0.373,0.032,1.19444902037304e-66
"TMSB10",5.93899656039883e-71,-1.63006421752438,0.928,0.991,1.26643162653945e-66
"CYP4A11",7.54803594105312e-71,3.9343557672501,0.35,0.026,1.60954318407017e-66
"TFR2",1.08436777783044e-70,2.8154818994861,0.557,0.158,2.31230584944563e-66
"AQP9",1.69763294224482e-70,2.98240101357665,0.375,0.033,3.62003248604285e-66
"AGXT",1.78474427843527e-70,3.12208069252547,0.504,0.128,3.80578869933536e-66
"HP",2.70934867184404e-70,2.90566810049506,0.517,0.131,5.77741510784024e-66
"ROMO1",2.87524556287899e-70,-1.63364136473019,0.703,0.863,6.13117363828317e-66
"IGF2",2.92510190971356e-70,3.17332015030674,0.479,0.094,6.2374873122732e-66
"HPR",3.13619721221034e-70,3.23157327029266,0.377,0.037,6.68762693531732e-66
"FBXO2",3.77846197626294e-70,2.11269421151918,0.638,0.213,8.05719231818309e-66
"FGB",3.83532590152172e-70,2.20123369994892,0.706,0.342,8.17844895240491e-66
"RP11-138A9.1",9.18447456666758e-70,2.9878350623556,0.419,0.057,1.95849735659619e-65
"RPL34",2.09796137487746e-69,-0.909596270145564,0.97,0.997,4.4736928357887e-65
"TRAM1",2.31143841935553e-69,-1.63978995975336,0.583,0.837,4.92891128543373e-65
"CYP2A7",2.34109943428529e-69,2.20429327889604,0.379,0.034,4.99216043366995e-65
"SLC10A1",2.58025852657895e-69,4.0354949823779,0.326,0.018,5.50214328207695e-65
"INSIG1",3.84436030530294e-69,2.48148163421186,0.688,0.284,8.19771391502799e-65
"PRODH2",4.51780934239622e-69,5.15734078797689,0.307,0.012,9.6337766417257e-65
"RPL18A",7.84433537998305e-69,-1.06239592539386,0.97,0.996,1.67272607642759e-64
"AKR1C1",8.70698957630612e-69,1.3593639399118,0.559,0.113,1.85667845725152e-64
"RPS13",2.10853208619011e-68,-1.12478144078601,0.93,0.986,4.4962338205918e-64
"ZBTB20",2.20708765518908e-68,1.84898148549699,0.532,0.109,4.7063937159252e-64
"MAD1L1",2.73128172761848e-68,3.12969063393938,0.451,0.084,5.82418515597364e-64
"RPL21",3.47005155870649e-68,-1.42599838078877,0.949,0.997,7.39953794378571e-64
"NDUFA13",4.27070700334564e-68,-1.63378193372772,0.627,0.827,9.10685561393425e-64
"APOA5",4.51231868405587e-68,2.72773951950603,0.39,0.046,9.62206836188074e-64
"FGGY",5.53227636834513e-68,2.19902956850667,0.553,0.134,1.17970261278592e-63
"TGFBI",7.28113799335228e-68,2.77807058610906,0.509,0.113,1.55262986570244e-63
"G6PC",8.0670870593213e-68,3.59183342776682,0.348,0.029,1.72022564452967e-63
"RP11-115C10.1",1.70118311547714e-67,3.13785809049188,0.331,0.021,3.62760287544345e-63
"SCGN",1.88554534220697e-67,2.28424644948043,0.443,0.068,4.02073688772215e-63
"CEACAM6",2.94341298934324e-67,-6.20582501487667,0.023,0.452,6.27653385847553e-63
"PDK4",3.0096550278284e-67,3.13163512223135,0.527,0.144,6.41778838134127e-63
"RPL31",4.37572012645157e-67,-1.12824320038036,0.93,0.991,9.33078559764533e-63
"SRSF9",5.90715180873719e-67,-2.64705079520524,0.322,0.667,1.25964105169512e-62
"RPSA",6.44616147724391e-67,-1.1815539177865,0.917,0.967,1.37457947340749e-62
"SLC51A",2.23809918661175e-66,3.8163731287332,0.316,0.018,4.77252270553089e-62
"CFL1",2.3552106321797e-66,-1.12777573659415,0.856,0.942,5.02225115206e-62
"PIGR",3.24300943675818e-66,3.78834402079048,0.303,0.013,6.91539332294314e-62
"NFIC",3.31823627135035e-66,1.84596350623291,0.616,0.178,7.07580702502748e-62
"MT1E",4.57814103969054e-66,2.80431771650714,0.538,0.141,9.76242795303612e-62
"TMEM258",6.79549122865712e-66,-1.48334902930396,0.771,0.884,1.44907054959884e-61
"AC004951.6",1.31077913735587e-65,2.76560870072237,0.371,0.039,2.79510543249765e-61
"BHMT2",1.34700691473384e-65,3.41982069952252,0.405,0.065,2.87235754497844e-61
"ANXA10",1.76269277017446e-65,4.56858991886781,0.316,0.021,3.75876606312002e-61
"RPS7",5.98137595024565e-65,-0.907867307443226,0.947,0.986,1.27546860763038e-60
"METTL7A",8.62136813661532e-65,2.18250274326588,0.525,0.132,1.83842054145185e-60
"PON1",9.4170072510037e-65,2.74162537617089,0.438,0.079,2.00808262620403e-60
"RPL39",1.12065658218051e-64,-1.26570935764343,0.951,0.999,2.38968809584171e-60
"HSPD1",1.88624518813707e-64,1.41235284252289,0.881,0.626,4.02222923918349e-60
"DNAJB4",2.63343849472619e-64,2.62061639224252,0.472,0.095,5.61554424615414e-60
"MLIP",2.75284814601131e-64,3.86677840065936,0.326,0.026,5.87017338655451e-60
"RPS4Y1",2.88174810834369e-64,1.86419376943865,0.676,0.295,6.14503966623208e-60
"OAZ1",3.32790012921147e-64,-1.01611159524544,0.812,0.936,7.09641423553054e-60
"IL6R",3.76463032477073e-64,2.59983039577325,0.42,0.065,8.02769770454111e-60
"HGD",4.19275206019882e-64,2.4145556310804,0.46,0.087,8.94062449316796e-60
"SELENBP1",1.44479177666509e-63,2.69873206752427,0.449,0.086,3.08087398456065e-59
"CYP2C8",2.21024055070154e-63,2.89387023995871,0.354,0.035,4.71311695031597e-59
"CCL16",2.63611362672697e-63,4.44080178934376,0.292,0.013,5.62124869763258e-59
"AFM",3.73128391918223e-63,4.15472747854142,0.288,0.012,7.95658982926419e-59
"SNHG25",5.94187763916899e-63,-5.2040861353167,0.061,0.47,1.2670459877764e-58
"UGT2B10",1.03638336593845e-62,5.11021688158798,0.278,0.01,2.20998388952715e-58
"OSGIN1",1.17791525885238e-62,2.61168192707832,0.426,0.071,2.51178649797682e-58
"RPS2",2.61739900081245e-62,-1.22565388507722,0.975,0.998,5.58134162933247e-58
"HSPA1A",3.94471767700627e-62,2.17329950571694,0.883,0.627,8.41171597444816e-58
"S100A14",4.35722788232478e-62,-2.7152991802992,0.29,0.643,9.29135273626935e-58
"HN1",4.40748547077874e-62,-2.54560459761779,0.366,0.671,9.39852201788858e-58
"DST",1.54888635911487e-61,1.81706896801071,0.752,0.343,3.30284527217654e-57
"S100P",2.84950770993249e-61,-3.27348568696589,0.045,0.469,6.07629024066005e-57
"AC090498.1",4.46691482864264e-61,-2.86432619217422,0.356,0.682,9.52524918059756e-57
"LAMTOR4",4.50790642722431e-61,-2.32571307429902,0.759,0.851,9.61265966541311e-57
"CYP8B1",7.2093058751282e-61,3.63436815917712,0.295,0.018,1.53731238481234e-56
"ATF3",8.33286878845161e-61,2.09532194619725,0.693,0.316,1.77690094044942e-56
"SERF2",1.16070452641765e-60,-0.786776770942355,0.941,0.992,2.475086332133e-56
"PTMS",1.24758468686134e-60,-2.08464211933318,0.428,0.709,2.66034958626312e-56
"UPB1",2.005417931629e-60,3.53950043506002,0.292,0.017,4.27635319740569e-56
"BPHL",3.52943788047345e-60,2.66039223140491,0.455,0.098,7.52617333632158e-56
"ABCB4",3.55282412196853e-60,2.95236353820948,0.339,0.035,7.57604215768569e-56
"RPL10",4.82745416778786e-60,-0.815705800802614,0.987,1,1.02940632673908e-55
"SLC22A7",6.75800171657924e-60,3.13449089872741,0.384,0.061,1.44107628604336e-55
"ECI2",1.17522320413545e-59,2.40260020346928,0.536,0.156,2.50604596049843e-55
"MZT2B",1.67289985320789e-59,-1.10632584312364,0.752,0.877,3.5672916469805e-55
"PLIN5",2.1058302539325e-59,3.06981337742809,0.369,0.051,4.49047243348566e-55
"HPX",2.37679756106525e-59,3.49285015295845,0.525,0.197,5.06828311921555e-55
"SERPINA4",3.07070114192603e-59,3.00938937431245,0.5,0.161,6.54796311504308e-55
"EHHADH",3.08923230712601e-59,3.31606171318048,0.337,0.037,6.5874789717155e-55
"UQCRH",4.39712598033141e-59,-1.05724466282388,0.809,0.914,9.3764314404587e-55
"ECHDC2",4.57929752144678e-59,1.97805670197174,0.646,0.256,9.76489403473311e-55
"GUSB",1.28720896744231e-58,2.0632483329071,0.576,0.189,2.74484440217398e-54
"NR1I3",2.00532631339546e-58,4.06347655283108,0.277,0.014,4.27615783068447e-54
"RPS8",2.72294804058913e-58,-0.944108972120952,0.97,0.994,5.80641440175225e-54
"ITIH2",2.84534948912025e-58,2.30288270135355,0.519,0.156,6.06742325060002e-54
"FABP1",4.48095280891201e-58,1.57367913000757,0.449,0.095,9.55518376972398e-54
"PIPOX",5.72787331420567e-58,3.03740254568465,0.324,0.033,1.22141170552122e-53
"KLKB1",1.03257709901419e-57,3.04281297671849,0.324,0.033,2.20186740593786e-53
"ACOT12",1.54188973739172e-57,5.08121610604476,0.254,0.009,3.28792567601411e-53
"IFRD1",2.13772581683159e-57,2.02750441362026,0.625,0.236,4.55848653181169e-53
"FXYD3",2.6658839741616e-57,-2.7018551765444,0.197,0.574,5.68473098650219e-53
"C1S",2.87698908131509e-57,1.68237191450269,0.634,0.225,6.1348915169963e-53
"RPL29",3.48883118723944e-57,-0.880258202634804,0.945,0.991,7.43958362366939e-53
"MIA3",3.49735076609031e-57,2.1059502336094,0.464,0.101,7.45775077361098e-53
"TAGLN",9.31247700469405e-57,5.23638523182866,0.267,0.013,1.98579259648096e-52
"CNGA1",1.22271899117575e-56,5.64272960383338,0.244,0.007,2.60732597678316e-52
"MLXIPL",1.51450307818424e-56,2.61050630218235,0.487,0.138,3.22952636392008e-52
"SULT2A1",1.7525599506633e-56,2.4676137236226,0.388,0.067,3.73715883879441e-52
"KNG1",2.53401493634673e-56,3.52537550317226,0.517,0.209,5.40353345026577e-52
"SMIM22",3.93789657320826e-56,-2.77497457208501,0.083,0.488,8.3971706527093e-52
"TPI1",1.36513034993083e-55,-1.25662240999604,0.818,0.893,2.91100395819251e-51
"ANXA6",1.6071401401382e-55,3.07842936529679,0.326,0.038,3.42706563483071e-51
"SPATS2L",1.62415647263515e-55,-1.59065461234818,0.629,0.784,3.4633512622472e-51
"EPHX2",2.21866342049527e-55,3.18004101568734,0.335,0.044,4.73107787786412e-51
"PRELID1",2.67595114354316e-55,-1.16273582712475,0.712,0.848,5.70619821849144e-51
"LINC01018",2.7973409982451e-55,5.33889505847717,0.242,0.008,5.96504994465785e-51
"PERP",3.8912585069047e-55,-1.63284232488494,0.364,0.749,8.29771964012359e-51
"MGP",4.08323672174446e-55,3.39709573997987,0.259,0.012,8.70709398544788e-51
"COX7A1",4.38178737118565e-55,5.4762901794761,0.227,0.003,9.34372339031629e-51
"PHYH",4.5887461317263e-55,1.9426119133457,0.595,0.217,9.78504225129316e-51
"TMEM141",8.35019211165951e-55,-2.09771399996763,0.5,0.72,1.78059496589027e-50
"NHSL2",8.93398769844801e-55,2.69204360200906,0.328,0.04,1.90508353681705e-50
"SERPINA6",1.05380746338258e-54,2.09905882921012,0.604,0.228,2.24713903491701e-50
"APOB",1.07413012170521e-54,2.2515850722455,0.629,0.321,2.29047507152419e-50
"HES4",2.39364692327385e-54,-3.66166277638904,0.057,0.443,5.10421269918916e-50
"MYO1B",2.58790288274992e-54,1.67472254474394,0.54,0.152,5.51844410717594e-50
"C9orf16",3.35958228772342e-54,-1.86118358624822,0.513,0.721,7.16397327034143e-50
"NDUFA3",3.71710640292017e-54,-1.53880227856583,0.597,0.801,7.92635769358698e-50
"RPL35A",4.67146464914159e-54,-0.797141874906177,0.93,0.99,9.96143121782953e-50
"ANAPC11",1.20307949957681e-53,-1.56568386005606,0.727,0.828,2.56544672489759e-49
"PDIA3",1.93924360570287e-53,1.31703385318882,0.816,0.554,4.1352430648008e-49
"JUN",2.38418073096225e-53,1.61527397459464,0.85,0.636,5.0840269907039e-49
"SPINK1",3.65771457333851e-53,-1.19631033705304,0.333,0.753,7.79971055618703e-49
"GLYAT",3.73386907088334e-53,3.44122309781683,0.271,0.019,7.96210240675164e-49
"ACSM5",6.29442674107372e-53,3.75653571036622,0.269,0.019,1.34222355826656e-48
"ATXN8OS",6.65303042202657e-53,7.5659687422964,0.208,0,1.41869220719295e-48
"AR",8.13962651109892e-53,3.72365098831289,0.265,0.018,1.73569395722673e-48
"HIBCH",8.46597720793614e-53,1.91243756750882,0.509,0.147,1.8052849798203e-48
"ARL6IP1",9.36802927740296e-53,-2.40475159760136,0.502,0.741,1.99763856311341e-48
"VDAC1",9.86477058986955e-53,-1.1196011788984,0.754,0.879,2.10356368058378e-48
"PLA2G16",1.31087663505137e-52,-2.51302642498222,0.318,0.622,2.79531333658354e-48
"ACTA2",1.35622308409525e-52,3.2890818864994,0.277,0.023,2.89201010452471e-48
"TIMM13",2.09777299469311e-52,-1.28347880545155,0.682,0.813,4.4732911338836e-48
"F5",3.10418673889467e-52,2.22805490729023,0.479,0.134,6.61936780201899e-48
"A2M",4.62022100483872e-52,2.48370076454508,0.438,0.102,9.85215927071809e-48
"LDHA",5.80465099794135e-52,-1.06445822114098,0.824,0.916,1.23778377880101e-47
"RANBP1",6.98903216122816e-52,-1.8826022841926,0.583,0.742,1.49034121806029e-47
"SERPIND1",1.36616109783272e-51,2.60794566450754,0.447,0.127,2.9132019250185e-47
"CALM2",2.10673120026516e-51,-1.04307034855375,0.877,0.954,4.49239361144544e-47
"HRSP12",2.39887434893813e-51,1.96987722990896,0.525,0.165,5.11535966167567e-47
"COL18A1",2.43802265126767e-51,1.85821389938876,0.553,0.183,5.19883950156319e-47
"SOCS2",2.95077405624264e-51,3.02501539615824,0.259,0.017,6.29223059753181e-47
"RPL11",4.23580681904484e-51,-0.640515101283682,0.973,0.996,9.03243446093122e-47
"ZBED6",4.66497879326413e-51,2.54399287146831,0.333,0.048,9.94760077875644e-47
"GCGR",5.78445988555568e-51,4.87773041883587,0.208,0.002,1.23347822599589e-46
"ADCY1",5.828572566089e-51,4.347026766844,0.227,0.008,1.24288481399282e-46
"F10",6.23848843882971e-51,2.54211418491696,0.453,0.132,1.33029527469605e-46
"HSD17B4",6.73437877697407e-51,2.17873696264823,0.439,0.107,1.43603893040195e-46
"ETNK2",8.95060810022381e-51,3.21773790193208,0.314,0.042,1.90862767129172e-46
"ITPR2",9.55050818447929e-51,1.91686347375439,0.373,0.065,2.03655036525836e-46
"ACOT13",1.19676472737684e-50,2.02145246638831,0.53,0.177,2.55198110465837e-46
"PPP1R10",2.93379873672974e-50,1.84458197087334,0.506,0.151,6.2560324262025e-46
"ITGB1",3.02789681235364e-50,-1.00128687649379,0.739,0.909,6.4566871626629e-46
"CPN2",3.51459292711676e-50,3.21806534732551,0.246,0.014,7.49451795778378e-46
"RPL23A",3.97727688661247e-50,-0.879920800634336,0.943,0.994,8.48114523301244e-46
"HSPA5",5.49323751728915e-50,1.45662340770505,0.788,0.481,1.17137796818674e-45
"ASL",6.26773912647518e-50,1.6781653702547,0.718,0.395,1.33653269132957e-45
"HULC",7.14580637495339e-50,2.6036184397414,0.451,0.142,1.52377175139506e-45
"TCEA3",1.31554436934968e-49,1.63689473144101,0.553,0.174,2.80526681320126e-45
"UGP2",1.37919532854206e-49,1.24469927628918,0.737,0.389,2.94099611858309e-45
"SFTA2",1.67261346929431e-49,-5.73929931053185,0.025,0.364,3.56668096192318e-45
"PKM",2.2477403328756e-49,-1.24053976922953,0.523,0.82,4.79308148582393e-45
"AASS",3.46347142317609e-49,2.94643113095489,0.286,0.031,7.3855064627807e-45
"PBLD",3.63405074807687e-49,2.78837759609855,0.267,0.023,7.74924981519911e-45
"AADAC",3.88070785230883e-49,1.68020838283005,0.475,0.134,8.27522142426335e-45
"EEF1D",1.30886283860123e-48,-0.866644246200427,0.909,0.96,2.79101911703326e-44
